design_id,label,source_id
train_inputs_benign_Q9BSB4_0,0,benign_Q9BSB4
train_inputs_benign_Q9BUH6_0,0,benign_Q9BUH6
train_inputs_benign_Q9BWK5_0,0,benign_Q9BWK5
train_inputs_benign_Q9BXU0_0,0,benign_Q9BXU0
train_inputs_benign_Q9GZN7_0,0,benign_Q9GZN7
train_inputs_benign_Q9H4A6_0,0,benign_Q9H4A6
train_inputs_benign_Q9NV23_0,0,benign_Q9NV23
train_inputs_benign_Q9NWS0_0,0,benign_Q9NWS0
train_inputs_benign_Q9NX07_0,0,benign_Q9NX07
train_inputs_benign_Q9NYP9_0,0,benign_Q9NYP9
train_inputs_benign_Q9P0R6_0,0,benign_Q9P0R6
train_inputs_benign_Q9P0S9_0,0,benign_Q9P0S9
train_inputs_benign_Q9UBU3_0,0,benign_Q9UBU3
train_inputs_benign_Q9UBY9_0,0,benign_Q9UBY9
train_inputs_benign_Q9UHV8_0,0,benign_Q9UHV8
train_inputs_benign_Q9UKW6_0,0,benign_Q9UKW6
train_inputs_benign_Q9Y365_0,0,benign_Q9Y365
train_inputs_benign_Q9Y5Z4_0,0,benign_Q9Y5Z4
train_inputs_hazard_A0A0D4WV12_0,1,hazard_A0A0D4WV12
train_inputs_hazard_A0A1S4K3K8_0,1,hazard_A0A1S4K3K8
train_inputs_hazard_A0A2X0RVH4_0,1,hazard_A0A2X0RVH4
train_inputs_hazard_A0A2X0SE53_0,1,hazard_A0A2X0SE53
train_inputs_hazard_A0A2X0TKQ7_0,1,hazard_A0A2X0TKQ7
train_inputs_hazard_A0A3F2YKH3_0,1,hazard_A0A3F2YKH3
train_inputs_hazard_A0A447RTX7_0,1,hazard_A0A447RTX7
train_inputs_hazard_A0A6G7S6L7_0,1,hazard_A0A6G7S6L7
train_inputs_hazard_A0A7H0DN78_0,1,hazard_A0A7H0DN78
train_inputs_hazard_A0A7H0DND8_0,1,hazard_A0A7H0DND8
train_inputs_hazard_A0A8B7DWS6_0,1,hazard_A0A8B7DWS6
train_inputs_hazard_A0S864_0,1,hazard_A0S864
train_inputs_hazard_A0S865_0,1,hazard_A0S865
train_inputs_hazard_A3UNN4_0,1,hazard_A3UNN4
train_inputs_hazard_C0HK27_0,1,hazard_C0HK27
train_inputs_hazard_D0VWS7_0,1,hazard_D0VWS7
train_inputs_hazard_D0VWY1_0,1,hazard_D0VWY1
train_inputs_hazard_D9J2T9_0,1,hazard_D9J2T9
train_inputs_hazard_E0CX04_0,1,hazard_E0CX04
train_inputs_hazard_F8QQG5_0,1,hazard_F8QQG5
train_inputs_hazard_J7LCB0_0,1,hazard_J7LCB0
train_inputs_hazard_M1LBP0_0,1,hazard_M1LBP0
train_inputs_hazard_O18423_0,1,hazard_O18423
train_inputs_hazard_O57413_0,1,hazard_O57413
train_inputs_hazard_O92323_0,1,hazard_O92323
train_inputs_hazard_P01538_0,1,hazard_P01538
train_inputs_hazard_P01543_0,1,hazard_P01543
train_inputs_hazard_P01544_0,1,hazard_P01544
train_inputs_hazard_P01558_0,1,hazard_P01558
train_inputs_hazard_P02879_0,1,hazard_P02879
train_inputs_hazard_P04512_0,1,hazard_P04512
train_inputs_hazard_P08434_0,1,hazard_P08434
train_inputs_hazard_P08943_0,1,hazard_P08943
train_inputs_hazard_P09332_0,1,hazard_P09332
train_inputs_hazard_P09872_0,1,hazard_P09872
train_inputs_hazard_P09989_0,1,hazard_P09989
train_inputs_hazard_P0A077_0,1,hazard_P0A077
train_inputs_hazard_P0A0L2_0,1,hazard_P0A0L2
train_inputs_hazard_P0A0L8_0,1,hazard_P0A0L8
train_inputs_hazard_P0A0M0_0,1,hazard_P0A0M0
train_inputs_hazard_P0C0I6_0,1,hazard_P0C0I6
train_inputs_hazard_P0CE82_0,1,hazard_P0CE82
train_inputs_hazard_P0CG56_0,1,hazard_P0CG56
train_inputs_hazard_P0DRC4_0,1,hazard_P0DRC4
train_inputs_hazard_P0DTC7_0,1,hazard_P0DTC7
train_inputs_hazard_P0DTC8_0,1,hazard_P0DTC8
train_inputs_hazard_P0DTC9_0,1,hazard_P0DTC9
train_inputs_hazard_P16094_0,1,hazard_P16094
train_inputs_hazard_P16948_0,1,hazard_P16948
train_inputs_hazard_P18153_0,1,hazard_P18153
train_inputs_hazard_P18965_0,1,hazard_P18965
train_inputs_hazard_P19250_0,1,hazard_P19250
train_inputs_hazard_P20656_0,1,hazard_P20656
train_inputs_hazard_P21454_0,1,hazard_P21454
train_inputs_hazard_P21742_0,1,hazard_P21742
train_inputs_hazard_P22851_0,1,hazard_P22851
train_inputs_hazard_P23339_0,1,hazard_P23339
train_inputs_hazard_P23807_0,1,hazard_P23807
train_inputs_hazard_P24476_0,1,hazard_P24476
train_inputs_hazard_P32092_0,1,hazard_P32092
train_inputs_hazard_P33183_0,1,hazard_P33183
train_inputs_hazard_P34071_0,1,hazard_P34071
train_inputs_hazard_P35259_0,1,hazard_P35259
train_inputs_hazard_P42485_0,1,hazard_P42485
train_inputs_hazard_P58907_0,1,hazard_P58907
train_inputs_hazard_P60244_0,1,hazard_P60244
train_inputs_hazard_P60623_0,1,hazard_P60623
train_inputs_hazard_P61898_0,1,hazard_P61898
train_inputs_hazard_P67861_0,1,hazard_P67861
train_inputs_hazard_P67863_0,1,hazard_P67863
train_inputs_hazard_P68742_0,1,hazard_P68742
train_inputs_hazard_P81397_0,1,hazard_P81397
train_inputs_hazard_P81398_0,1,hazard_P81398
train_inputs_hazard_P83512_0,1,hazard_P83512
train_inputs_hazard_P84786_0,1,hazard_P84786
train_inputs_hazard_P84854_0,1,hazard_P84854
train_inputs_hazard_P84907_0,1,hazard_P84907
train_inputs_hazard_P85314_0,1,hazard_P85314
train_inputs_hazard_P9WJ62_0,1,hazard_P9WJ62
train_inputs_hazard_P9WJ63_0,1,hazard_P9WJ63
train_inputs_hazard_Q01747_0,1,hazard_Q01747
train_inputs_hazard_Q03464_0,1,hazard_Q03464
train_inputs_hazard_Q04470_0,1,hazard_Q04470
train_inputs_hazard_Q06535_0,1,hazard_Q06535
train_inputs_hazard_Q06ZW0_0,1,hazard_Q06ZW0
train_inputs_hazard_Q1CQP3_0,1,hazard_Q1CQP3
train_inputs_hazard_Q2FXB0_0,1,hazard_Q2FXB0
train_inputs_hazard_Q2FXB1_0,1,hazard_Q2FXB1
train_inputs_hazard_Q2PHL4_0,1,hazard_Q2PHL4
train_inputs_hazard_Q2PQJ3_0,1,hazard_Q2PQJ3
train_inputs_hazard_Q40772_0,1,hazard_Q40772
train_inputs_hazard_Q45723_0,1,hazard_Q45723
train_inputs_hazard_Q5WPZ4_0,1,hazard_Q5WPZ4
train_inputs_hazard_Q5YD59_0,1,hazard_Q5YD59
train_inputs_hazard_Q65163_0,1,hazard_Q65163
train_inputs_hazard_Q6PQK2_0,1,hazard_Q6PQK2
train_inputs_hazard_Q6QT01_0,1,hazard_Q6QT01
train_inputs_hazard_Q6YCN3_0,1,hazard_Q6YCN3
train_inputs_hazard_Q7LZ71_0,1,hazard_Q7LZ71
train_inputs_hazard_Q7LZK5_0,1,hazard_Q7LZK5
train_inputs_hazard_Q7LZK8_0,1,hazard_Q7LZK8
train_inputs_hazard_Q7N439_0,1,hazard_Q7N439
train_inputs_hazard_Q7SZE1_0,1,hazard_Q7SZE1
train_inputs_hazard_Q7T247_0,1,hazard_Q7T247
train_inputs_hazard_Q7T248_0,1,hazard_Q7T248
train_inputs_hazard_Q7T2Q0_0,1,hazard_Q7T2Q0
train_inputs_hazard_Q7T2Q1_0,1,hazard_Q7T2Q1
train_inputs_hazard_Q805F6_0,1,hazard_Q805F6
train_inputs_hazard_Q805F7_0,1,hazard_Q805F7
train_inputs_hazard_Q8AV97_0,1,hazard_Q8AV97
train_inputs_hazard_Q8AV98_0,1,hazard_Q8AV98
train_inputs_hazard_Q8AYA3_0,1,hazard_Q8AYA3
train_inputs_hazard_Q8JI39_0,1,hazard_Q8JI39
train_inputs_hazard_Q8JIV9_0,1,hazard_Q8JIV9
train_inputs_hazard_Q8NKX2_0,1,hazard_Q8NKX2
train_inputs_hazard_Q8W4U4_0,1,hazard_Q8W4U4
train_inputs_hazard_Q90121_0,1,hazard_Q90121
train_inputs_hazard_Q939T0_0,1,hazard_Q939T0
train_inputs_hazard_Q95NY5_0,1,hazard_Q95NY5
train_inputs_hazard_Q9DEF8_0,1,hazard_Q9DEF8
train_inputs_hazard_Q9DEF9_0,1,hazard_Q9DEF9
train_inputs_hazard_Q9I788_0,1,hazard_Q9I788
train_inputs_hazard_Q9I840_0,1,hazard_Q9I840
train_inputs_hazard_Q9I841_0,1,hazard_Q9I841
train_inputs_hazard_Q9I8X1_0,1,hazard_Q9I8X1
train_inputs_hazard_Q9IAM1_0,1,hazard_Q9IAM1
train_inputs_hazard_Q9PW35_0,1,hazard_Q9PW35
train_inputs_hazard_Q9PYC1_0,1,hazard_Q9PYC1
